user_id,cluster,segment_label
USER_047237,0,HIGH
USER_047238,0,HIGH
USER_047239,3,OCCASIONAL
USER_047240,1,MODERATE
USER_047241,1,MODERATE
USER_047242,3,OCCASIONAL
USER_047243,1,MODERATE
USER_047244,0,HIGH
USER_047245,1,MODERATE
USER_047246,0,HIGH
USER_047247,0,HIGH
USER_047248,0,HIGH
USER_047249,1,MODERATE
USER_047250,0,HIGH
USER_047251,0,HIGH
USER_047252,1,MODERATE
USER_047253,3,OCCASIONAL
USER_047254,2,AT_RISK
USER_047255,0,HIGH
USER_047256,0,HIGH
USER_047257,1,MODERATE
USER_047258,2,AT_RISK
USER_047259,2,AT_RISK
USER_047260,0,HIGH
USER_047261,1,MODERATE
USER_047262,2,AT_RISK
USER_047263,0,HIGH
USER_047264,0,HIGH
USER_047265,3,OCCASIONAL
USER_047266,0,HIGH
USER_047267,0,HIGH
USER_047268,3,OCCASIONAL
USER_047269,0,HIGH
USER_047270,0,HIGH
USER_047271,1,MODERATE
USER_047272,1,MODERATE
USER_047273,2,AT_RISK
USER_047274,0,HIGH
USER_047275,0,HIGH
USER_047276,0,HIGH
USER_047277,3,OCCASIONAL
USER_047278,0,HIGH
USER_047279,0,HIGH
USER_047280,2,AT_RISK
USER_047281,3,OCCASIONAL
USER_047282,0,HIGH
USER_047283,1,MODERATE
USER_047284,1,MODERATE
USER_047285,1,MODERATE
USER_047286,2,AT_RISK
USER_047287,1,MODERATE
USER_047288,1,MODERATE
USER_047289,0,HIGH
USER_047290,1,MODERATE
USER_047291,0,HIGH
USER_047292,0,HIGH
USER_047293,1,MODERATE
USER_047294,0,HIGH
USER_047295,0,HIGH
USER_047296,3,OCCASIONAL
USER_047297,1,MODERATE
USER_047298,0,HIGH
USER_047299,0,HIGH
USER_047300,0,HIGH
USER_047301,3,OCCASIONAL
USER_047302,2,AT_RISK
USER_047303,2,AT_RISK
USER_047304,1,MODERATE
USER_047305,0,HIGH
USER_047306,3,OCCASIONAL
USER_047307,0,HIGH
USER_047308,0,HIGH
USER_047309,0,HIGH
USER_047310,0,HIGH
USER_047311,1,MODERATE
USER_047312,2,AT_RISK
USER_047313,2,AT_RISK
USER_047314,3,OCCASIONAL
USER_047315,0,HIGH
USER_047316,2,AT_RISK
USER_047317,2,AT_RISK
USER_047318,0,HIGH
USER_047319,0,HIGH
USER_047320,0,HIGH
USER_047321,1,MODERATE
USER_047322,0,HIGH
USER_047323,1,MODERATE
USER_047324,0,HIGH
USER_047325,2,AT_RISK
USER_047326,0,HIGH
USER_047327,0,HIGH
USER_047328,1,MODERATE
USER_047329,3,OCCASIONAL
USER_047330,1,MODERATE
USER_047331,0,HIGH
USER_047332,2,AT_RISK
USER_047333,1,MODERATE
USER_047334,0,HIGH
USER_047335,3,OCCASIONAL
USER_047336,0,HIGH
USER_047337,1,MODERATE
USER_047338,1,MODERATE
USER_047339,1,MODERATE
USER_047340,2,AT_RISK
USER_047341,0,HIGH
USER_047342,0,HIGH
USER_047343,0,HIGH
USER_047344,2,AT_RISK
USER_047345,0,HIGH
USER_047346,0,HIGH
USER_047347,2,AT_RISK
USER_047348,3,OCCASIONAL
USER_047349,0,HIGH
USER_047350,3,OCCASIONAL
USER_047351,2,AT_RISK
USER_047352,2,AT_RISK
USER_047353,0,HIGH
USER_047354,3,OCCASIONAL
USER_047355,2,AT_RISK
USER_047356,3,OCCASIONAL
USER_047357,0,HIGH
USER_047358,3,OCCASIONAL
USER_047359,1,MODERATE
USER_047360,3,OCCASIONAL
USER_047361,3,OCCASIONAL
USER_047362,0,HIGH
USER_047363,2,AT_RISK
USER_047364,0,HIGH
USER_047365,2,AT_RISK
USER_047366,0,HIGH
USER_047367,0,HIGH
USER_047368,0,HIGH
USER_047369,0,HIGH
USER_047370,3,OCCASIONAL
USER_047371,1,MODERATE
USER_047372,3,OCCASIONAL
USER_047373,1,MODERATE
USER_047374,0,HIGH
USER_047375,0,HIGH
USER_047376,3,OCCASIONAL
USER_047377,1,MODERATE
USER_047378,0,HIGH
USER_047379,0,HIGH
USER_047380,0,HIGH
USER_047381,2,AT_RISK
USER_047382,0,HIGH
USER_047383,1,MODERATE
USER_047384,1,MODERATE
USER_047385,0,HIGH
USER_047386,0,HIGH
USER_047387,2,AT_RISK
USER_047388,1,MODERATE
USER_047389,2,AT_RISK
USER_047390,0,HIGH
USER_047391,0,HIGH
USER_047392,3,OCCASIONAL
USER_047393,1,MODERATE
USER_047394,0,HIGH
USER_047395,2,AT_RISK
USER_047396,0,HIGH
USER_047397,3,OCCASIONAL
USER_047398,0,HIGH
USER_047399,0,HIGH
USER_047400,0,HIGH
USER_047401,1,MODERATE
USER_047402,2,AT_RISK
USER_047403,1,MODERATE
USER_047404,1,MODERATE
USER_047405,1,MODERATE
USER_047406,3,OCCASIONAL
USER_047407,1,MODERATE
USER_047408,1,MODERATE
USER_047409,0,HIGH
USER_047410,3,OCCASIONAL
USER_047411,2,AT_RISK
USER_047412,0,HIGH
USER_047413,3,OCCASIONAL
USER_047414,2,AT_RISK
USER_047415,0,HIGH
USER_047416,0,HIGH
USER_047417,1,MODERATE
USER_047418,1,MODERATE
USER_047419,0,HIGH
USER_047420,0,HIGH
USER_047421,1,MODERATE
USER_047422,1,MODERATE
USER_047423,0,HIGH
USER_047424,1,MODERATE
USER_047425,3,OCCASIONAL
USER_047426,0,HIGH
USER_047427,1,MODERATE
USER_047428,0,HIGH
USER_047429,1,MODERATE
USER_047430,0,HIGH
USER_047431,2,AT_RISK
USER_047432,1,MODERATE
USER_047433,0,HIGH
USER_047434,0,HIGH
USER_047435,0,HIGH
USER_047436,1,MODERATE
USER_047437,0,HIGH
USER_047438,0,HIGH
USER_047439,0,HIGH
USER_047440,2,AT_RISK
USER_047441,3,OCCASIONAL
USER_047442,3,OCCASIONAL
USER_047443,0,HIGH
USER_047444,1,MODERATE
USER_047445,2,AT_RISK
USER_047446,0,HIGH
USER_047447,0,HIGH
USER_047448,2,AT_RISK
USER_047449,3,OCCASIONAL
USER_047450,2,AT_RISK
USER_047451,0,HIGH
USER_047452,2,AT_RISK
USER_047453,0,HIGH
USER_047454,0,HIGH
USER_047455,0,HIGH
USER_047456,0,HIGH
USER_047457,3,OCCASIONAL
USER_047458,0,HIGH
USER_047459,0,HIGH
USER_047460,0,HIGH
USER_047461,0,HIGH
USER_047462,1,MODERATE
USER_047463,0,HIGH
USER_047464,0,HIGH
USER_047465,1,MODERATE
USER_047466,2,AT_RISK
USER_047467,0,HIGH
USER_047468,1,MODERATE
USER_047469,0,HIGH
USER_047470,0,HIGH
USER_047471,0,HIGH
USER_047472,0,HIGH
USER_047473,2,AT_RISK
USER_047474,2,AT_RISK
USER_047475,0,HIGH
USER_047476,1,MODERATE
USER_047477,1,MODERATE
USER_047478,1,MODERATE
USER_047479,0,HIGH
USER_047480,0,HIGH
USER_047481,1,MODERATE
USER_047482,1,MODERATE
USER_047483,0,HIGH
USER_047484,1,MODERATE
USER_047485,3,OCCASIONAL
USER_047486,1,MODERATE
USER_047487,2,AT_RISK
USER_047488,0,HIGH
USER_047489,2,AT_RISK
USER_047490,0,HIGH
USER_047491,2,AT_RISK
USER_047492,2,AT_RISK
USER_047493,2,AT_RISK
USER_047494,2,AT_RISK
USER_047495,3,OCCASIONAL
USER_047496,1,MODERATE
USER_047497,2,AT_RISK
USER_047498,3,OCCASIONAL
USER_047499,0,HIGH
USER_047500,0,HIGH
USER_047501,0,HIGH
USER_047502,0,HIGH
USER_047503,0,HIGH
USER_047504,3,OCCASIONAL
USER_047505,3,OCCASIONAL
USER_047506,3,OCCASIONAL
USER_047507,0,HIGH
USER_047508,0,HIGH
USER_047509,3,OCCASIONAL
USER_047510,2,AT_RISK
USER_047511,0,HIGH
USER_047512,0,HIGH
USER_047513,1,MODERATE
USER_047514,1,MODERATE
USER_047515,0,HIGH
USER_047516,0,HIGH
USER_047517,0,HIGH
USER_047518,3,OCCASIONAL
USER_047519,0,HIGH
USER_047520,2,AT_RISK
USER_047521,3,OCCASIONAL
USER_047522,1,MODERATE
USER_047523,2,AT_RISK
USER_047524,0,HIGH
USER_047525,0,HIGH
USER_047526,3,OCCASIONAL
USER_047527,1,MODERATE
USER_047528,3,OCCASIONAL
USER_047529,0,HIGH
USER_047530,1,MODERATE
USER_047531,0,HIGH
USER_047532,0,HIGH
USER_047533,3,OCCASIONAL
USER_047534,1,MODERATE
USER_047535,2,AT_RISK
USER_047536,0,HIGH
USER_047537,2,AT_RISK
USER_047538,1,MODERATE
USER_047539,0,HIGH
USER_047540,2,AT_RISK
USER_047541,2,AT_RISK
USER_047542,0,HIGH
USER_047543,2,AT_RISK
USER_047544,0,HIGH
USER_047545,3,OCCASIONAL
USER_047546,0,HIGH
USER_047547,0,HIGH
USER_047548,2,AT_RISK
USER_047549,0,HIGH
USER_047550,0,HIGH
USER_047551,3,OCCASIONAL
USER_047552,0,HIGH
USER_047553,1,MODERATE
USER_047554,0,HIGH
USER_047555,3,OCCASIONAL
USER_047556,0,HIGH
USER_047557,0,HIGH
USER_047558,0,HIGH
USER_047559,1,MODERATE
USER_047560,0,HIGH
USER_047561,0,HIGH
USER_047562,1,MODERATE
USER_047563,3,OCCASIONAL
USER_047564,0,HIGH
USER_047565,0,HIGH
USER_047566,0,HIGH
USER_047567,3,OCCASIONAL
USER_047568,0,HIGH
USER_047569,3,OCCASIONAL
USER_047570,2,AT_RISK
USER_047571,0,HIGH
USER_047572,0,HIGH
USER_047573,0,HIGH
USER_047574,3,OCCASIONAL
USER_047575,1,MODERATE
USER_047576,3,OCCASIONAL
USER_047577,0,HIGH
USER_047578,0,HIGH
USER_047579,0,HIGH
USER_047580,0,HIGH
USER_047581,2,AT_RISK
USER_047582,0,HIGH
USER_047583,0,HIGH
USER_047584,2,AT_RISK
USER_047585,3,OCCASIONAL
USER_047586,1,MODERATE
USER_047587,0,HIGH
USER_047588,0,HIGH
USER_047589,1,MODERATE
USER_047590,1,MODERATE
USER_047591,1,MODERATE
USER_047592,1,MODERATE
USER_047593,0,HIGH
USER_047594,2,AT_RISK
USER_047595,0,HIGH
USER_047596,1,MODERATE
USER_047597,0,HIGH
USER_047598,0,HIGH
USER_047599,3,OCCASIONAL
USER_047600,0,HIGH
USER_047601,1,MODERATE
USER_047602,0,HIGH
USER_047603,0,HIGH
USER_047604,0,HIGH
USER_047605,0,HIGH
USER_047606,0,HIGH
USER_047607,1,MODERATE
USER_047608,3,OCCASIONAL
USER_047609,1,MODERATE
USER_047610,3,OCCASIONAL
USER_047611,0,HIGH
USER_047612,3,OCCASIONAL
USER_047613,0,HIGH
USER_047614,2,AT_RISK
USER_047615,1,MODERATE
USER_047616,2,AT_RISK
USER_047617,1,MODERATE
USER_047618,0,HIGH
USER_047619,0,HIGH
USER_047620,0,HIGH
USER_047621,1,MODERATE
USER_047622,0,HIGH
USER_047623,2,AT_RISK
USER_047624,0,HIGH
USER_047625,0,HIGH
USER_047626,0,HIGH
USER_047627,2,AT_RISK
USER_047628,0,HIGH
USER_047629,1,MODERATE
USER_047630,0,HIGH
USER_047631,1,MODERATE
USER_047632,3,OCCASIONAL
USER_047633,3,OCCASIONAL
USER_047634,1,MODERATE
USER_047635,3,OCCASIONAL
USER_047636,1,MODERATE
USER_047637,0,HIGH
USER_047638,1,MODERATE
USER_047639,0,HIGH
USER_047640,0,HIGH
USER_047641,0,HIGH
USER_047642,2,AT_RISK
USER_047643,3,OCCASIONAL
USER_047644,0,HIGH
USER_047645,1,MODERATE
USER_047646,1,MODERATE
USER_047647,0,HIGH
USER_047648,0,HIGH
USER_047649,0,HIGH
USER_047650,0,HIGH
USER_047651,2,AT_RISK
USER_047652,0,HIGH
USER_047653,1,MODERATE
USER_047654,2,AT_RISK
USER_047655,0,HIGH
USER_047656,1,MODERATE
USER_047657,1,MODERATE
USER_047658,0,HIGH
USER_047659,2,AT_RISK
USER_047660,0,HIGH
USER_047661,3,OCCASIONAL
USER_047662,0,HIGH
USER_047663,2,AT_RISK
USER_047664,1,MODERATE
USER_047665,0,HIGH
USER_047666,0,HIGH
USER_047667,1,MODERATE
USER_047668,2,AT_RISK
USER_047669,0,HIGH
USER_047670,1,MODERATE
USER_047671,1,MODERATE
USER_047672,0,HIGH
USER_047673,2,AT_RISK
USER_047674,0,HIGH
USER_047675,2,AT_RISK
USER_047676,1,MODERATE
USER_047677,2,AT_RISK
USER_047678,0,HIGH
USER_047679,0,HIGH
USER_047680,1,MODERATE
USER_047681,0,HIGH
USER_047682,1,MODERATE
USER_047683,0,HIGH
USER_047684,1,MODERATE
USER_047685,1,MODERATE
USER_047686,0,HIGH
USER_047687,3,OCCASIONAL
USER_047688,2,AT_RISK
USER_047689,2,AT_RISK
USER_047690,1,MODERATE
USER_047691,0,HIGH
USER_047692,0,HIGH
USER_047693,0,HIGH
USER_047694,0,HIGH
USER_047695,0,HIGH
USER_047696,1,MODERATE
USER_047697,1,MODERATE
USER_047698,3,OCCASIONAL
USER_047699,0,HIGH
USER_047700,3,OCCASIONAL
USER_047701,3,OCCASIONAL
USER_047702,1,MODERATE
USER_047703,0,HIGH
USER_047704,0,HIGH
USER_047705,0,HIGH
USER_047706,1,MODERATE
USER_047707,0,HIGH
USER_047708,0,HIGH
USER_047709,1,MODERATE
USER_047710,0,HIGH
USER_047711,1,MODERATE
USER_047712,0,HIGH
USER_047713,3,OCCASIONAL
USER_047714,3,OCCASIONAL
USER_047715,3,OCCASIONAL
USER_047716,0,HIGH
USER_047717,1,MODERATE
USER_047718,2,AT_RISK
USER_047719,2,AT_RISK
USER_047720,2,AT_RISK
USER_047721,0,HIGH
USER_047722,3,OCCASIONAL
USER_047723,1,MODERATE
USER_047724,2,AT_RISK
USER_047725,3,OCCASIONAL
USER_047726,0,HIGH
USER_047727,2,AT_RISK
USER_047728,0,HIGH
USER_047729,0,HIGH
USER_047730,0,HIGH
USER_047731,0,HIGH
USER_047732,0,HIGH
USER_047733,3,OCCASIONAL
USER_047734,0,HIGH
USER_047735,2,AT_RISK
USER_047736,1,MODERATE
USER_047737,0,HIGH
USER_047738,0,HIGH
USER_047739,2,AT_RISK
USER_047740,1,MODERATE
USER_047741,0,HIGH
USER_047742,1,MODERATE
USER_047743,1,MODERATE
USER_047744,3,OCCASIONAL
USER_047745,1,MODERATE
USER_047746,2,AT_RISK
USER_047747,3,OCCASIONAL
USER_047748,0,HIGH
USER_047749,0,HIGH
USER_047750,2,AT_RISK
USER_047751,0,HIGH
USER_047752,2,AT_RISK
USER_047753,1,MODERATE
USER_047754,0,HIGH
USER_047755,3,OCCASIONAL
USER_047756,1,MODERATE
USER_047757,0,HIGH
USER_047758,1,MODERATE
USER_047759,0,HIGH
USER_047760,2,AT_RISK
USER_047761,0,HIGH
USER_047762,2,AT_RISK
USER_047763,1,MODERATE
USER_047764,0,HIGH
USER_047765,1,MODERATE
USER_047766,3,OCCASIONAL
USER_047767,3,OCCASIONAL
USER_047768,2,AT_RISK
USER_047769,0,HIGH
USER_047770,2,AT_RISK
USER_047771,1,MODERATE
USER_047772,0,HIGH
USER_047773,1,MODERATE
USER_047774,0,HIGH
USER_047775,1,MODERATE
USER_047776,0,HIGH
USER_047777,0,HIGH
USER_047778,2,AT_RISK
USER_047779,1,MODERATE
USER_047780,0,HIGH
USER_047781,0,HIGH
USER_047782,0,HIGH
USER_047783,1,MODERATE
USER_047784,3,OCCASIONAL
USER_047785,3,OCCASIONAL
USER_047786,3,OCCASIONAL
USER_047787,1,MODERATE
USER_047788,3,OCCASIONAL
USER_047789,1,MODERATE
USER_047790,1,MODERATE
USER_047791,0,HIGH
USER_047792,0,HIGH
USER_047793,3,OCCASIONAL
USER_047794,1,MODERATE
USER_047795,2,AT_RISK
USER_047796,2,AT_RISK
USER_047797,2,AT_RISK
USER_047798,0,HIGH
USER_047799,1,MODERATE
USER_047800,3,OCCASIONAL
USER_047801,0,HIGH
USER_047802,0,HIGH
USER_047803,0,HIGH
USER_047804,0,HIGH
USER_047805,0,HIGH
USER_047806,3,OCCASIONAL
USER_047807,0,HIGH
USER_047808,1,MODERATE
USER_047809,0,HIGH
USER_047810,1,MODERATE
USER_047811,0,HIGH
USER_047812,0,HIGH
USER_047813,1,MODERATE
USER_047814,0,HIGH
USER_047815,2,AT_RISK
USER_047816,0,HIGH
USER_047817,0,HIGH
USER_047818,1,MODERATE
USER_047819,1,MODERATE
USER_047820,0,HIGH
USER_047821,1,MODERATE
USER_047822,0,HIGH
USER_047823,0,HIGH
USER_047824,3,OCCASIONAL
USER_047825,3,OCCASIONAL
USER_047826,2,AT_RISK
USER_047827,2,AT_RISK
USER_047828,1,MODERATE
USER_047829,0,HIGH
USER_047830,0,HIGH
USER_047831,1,MODERATE
USER_047832,0,HIGH
USER_047833,3,OCCASIONAL
USER_047834,0,HIGH
USER_047835,1,MODERATE
USER_047836,0,HIGH
USER_047837,0,HIGH
USER_047838,2,AT_RISK
USER_047839,0,HIGH
USER_047840,1,MODERATE
USER_047841,0,HIGH
USER_047842,0,HIGH
USER_047843,3,OCCASIONAL
USER_047844,1,MODERATE
USER_047845,0,HIGH
USER_047846,0,HIGH
USER_047847,0,HIGH
USER_047848,2,AT_RISK
USER_047849,1,MODERATE
USER_047850,1,MODERATE
USER_047851,0,HIGH
USER_047852,2,AT_RISK
USER_047853,1,MODERATE
USER_047854,2,AT_RISK
USER_047855,1,MODERATE
USER_047856,1,MODERATE
USER_047857,2,AT_RISK
USER_047858,2,AT_RISK
USER_047859,0,HIGH
USER_047860,1,MODERATE
USER_047861,2,AT_RISK
USER_047862,0,HIGH
USER_047863,0,HIGH
USER_047864,1,MODERATE
USER_047865,0,HIGH
USER_047866,2,AT_RISK
USER_047867,0,HIGH
USER_047868,3,OCCASIONAL
USER_047869,1,MODERATE
USER_047870,0,HIGH
USER_047871,2,AT_RISK
USER_047872,3,OCCASIONAL
USER_047873,0,HIGH
USER_047874,1,MODERATE
USER_047875,0,HIGH
USER_047876,0,HIGH
USER_047877,3,OCCASIONAL
USER_047878,2,AT_RISK
USER_047879,1,MODERATE
USER_047880,2,AT_RISK
USER_047881,0,HIGH
USER_047882,3,OCCASIONAL
USER_047883,0,HIGH
USER_047884,1,MODERATE
USER_047885,0,HIGH
USER_047886,0,HIGH
USER_047887,3,OCCASIONAL
USER_047888,1,MODERATE
USER_047889,1,MODERATE
USER_047890,0,HIGH
USER_047891,0,HIGH
USER_047892,1,MODERATE
USER_047893,0,HIGH
USER_047894,2,AT_RISK
USER_047895,0,HIGH
USER_047896,2,AT_RISK
USER_047897,1,MODERATE
USER_047898,0,HIGH
USER_047899,0,HIGH
USER_047900,0,HIGH
USER_047901,0,HIGH
USER_047902,1,MODERATE
USER_047903,0,HIGH
USER_047904,2,AT_RISK
USER_047905,0,HIGH
USER_047906,0,HIGH
USER_047907,3,OCCASIONAL
USER_047908,1,MODERATE
USER_047909,0,HIGH
USER_047910,0,HIGH
USER_047911,2,AT_RISK
USER_047912,0,HIGH
USER_047913,0,HIGH
USER_047914,1,MODERATE
USER_047915,2,AT_RISK
USER_047916,2,AT_RISK
USER_047917,1,MODERATE
USER_047918,0,HIGH
USER_047919,1,MODERATE
USER_047920,3,OCCASIONAL
USER_047921,0,HIGH
USER_047922,3,OCCASIONAL
USER_047923,0,HIGH
USER_047924,0,HIGH
USER_047925,0,HIGH
USER_047926,0,HIGH
USER_047927,1,MODERATE
USER_047928,0,HIGH
USER_047929,0,HIGH
USER_047930,0,HIGH
USER_047931,2,AT_RISK
USER_047932,0,HIGH
USER_047933,1,MODERATE
USER_047934,0,HIGH
USER_047935,0,HIGH
USER_047936,1,MODERATE
USER_047937,0,HIGH
USER_047938,0,HIGH
USER_047939,1,MODERATE
USER_047940,1,MODERATE
USER_047941,1,MODERATE
USER_047942,0,HIGH
USER_047943,3,OCCASIONAL
USER_047944,3,OCCASIONAL
USER_047945,3,OCCASIONAL
USER_047946,0,HIGH
USER_047947,3,OCCASIONAL
USER_047948,1,MODERATE
USER_047949,2,AT_RISK
USER_047950,0,HIGH
USER_047951,1,MODERATE
USER_047952,1,MODERATE
USER_047953,2,AT_RISK
USER_047954,3,OCCASIONAL
USER_047955,0,HIGH
USER_047956,0,HIGH
USER_047957,1,MODERATE
USER_047958,0,HIGH
USER_047959,1,MODERATE
USER_047960,1,MODERATE
USER_047961,2,AT_RISK
USER_047962,3,OCCASIONAL
USER_047963,1,MODERATE
USER_047964,2,AT_RISK
USER_047965,3,OCCASIONAL
USER_047966,0,HIGH
USER_047967,1,MODERATE
USER_047968,1,MODERATE
USER_047969,0,HIGH
USER_047970,3,OCCASIONAL
USER_047971,2,AT_RISK
USER_047972,0,HIGH
USER_047973,2,AT_RISK
USER_047974,0,HIGH
USER_047975,1,MODERATE
USER_047976,0,HIGH
USER_047977,2,AT_RISK
USER_047978,0,HIGH
USER_047979,0,HIGH
USER_047980,1,MODERATE
USER_047981,1,MODERATE
USER_047982,0,HIGH
USER_047983,2,AT_RISK
USER_047984,3,OCCASIONAL
USER_047985,3,OCCASIONAL
USER_047986,2,AT_RISK
USER_047987,1,MODERATE
USER_047988,0,HIGH
USER_047989,0,HIGH
USER_047990,0,HIGH
USER_047991,1,MODERATE
USER_047992,0,HIGH
USER_047993,1,MODERATE
USER_047994,1,MODERATE
USER_047995,1,MODERATE
USER_047996,0,HIGH
USER_047997,1,MODERATE
USER_047998,1,MODERATE
USER_047999,0,HIGH
USER_048000,1,MODERATE
USER_048001,1,MODERATE
USER_048002,3,OCCASIONAL
USER_048003,0,HIGH
USER_048004,3,OCCASIONAL
USER_048005,0,HIGH
USER_048006,0,HIGH
USER_048007,0,HIGH
USER_048008,0,HIGH
USER_048009,0,HIGH
USER_048010,0,HIGH
USER_048011,2,AT_RISK
USER_048012,0,HIGH
USER_048013,0,HIGH
USER_048014,2,AT_RISK
USER_048015,1,MODERATE
USER_048016,3,OCCASIONAL
USER_048017,0,HIGH
USER_048018,3,OCCASIONAL
USER_048019,0,HIGH
USER_048020,1,MODERATE
USER_048021,0,HIGH
USER_048022,3,OCCASIONAL
USER_048023,0,HIGH
USER_048024,0,HIGH
USER_048025,1,MODERATE
USER_048026,1,MODERATE
USER_048027,0,HIGH
USER_048028,0,HIGH
USER_048029,2,AT_RISK
USER_048030,2,AT_RISK
USER_048031,0,HIGH
USER_048032,0,HIGH
USER_048033,3,OCCASIONAL
USER_048034,0,HIGH
USER_048035,3,OCCASIONAL
USER_048036,2,AT_RISK
USER_048037,1,MODERATE
USER_048038,3,OCCASIONAL
USER_048039,3,OCCASIONAL
USER_048040,0,HIGH
USER_048041,0,HIGH
USER_048042,1,MODERATE
USER_048043,3,OCCASIONAL
USER_048044,0,HIGH
USER_048045,0,HIGH
USER_048046,0,HIGH
USER_048047,1,MODERATE
USER_048048,0,HIGH
USER_048049,1,MODERATE
USER_048050,3,OCCASIONAL
USER_048051,1,MODERATE
USER_048052,3,OCCASIONAL
USER_048053,0,HIGH
USER_048054,0,HIGH
USER_048055,0,HIGH
USER_048056,1,MODERATE
USER_048057,2,AT_RISK
USER_048058,1,MODERATE
USER_048059,0,HIGH
USER_048060,2,AT_RISK
USER_048061,0,HIGH
USER_048062,1,MODERATE
USER_048063,0,HIGH
USER_048064,0,HIGH
USER_048065,0,HIGH
USER_048066,3,OCCASIONAL
USER_048067,1,MODERATE
USER_048068,0,HIGH
USER_048069,0,HIGH
USER_048070,2,AT_RISK
USER_048071,1,MODERATE
USER_048072,0,HIGH
USER_048073,3,OCCASIONAL
USER_048074,2,AT_RISK
USER_048075,3,OCCASIONAL
USER_048076,2,AT_RISK
USER_048077,0,HIGH
USER_048078,1,MODERATE
USER_048079,1,MODERATE
USER_048080,1,MODERATE
USER_048081,1,MODERATE
USER_048082,0,HIGH
USER_048083,0,HIGH
USER_048084,0,HIGH
USER_048085,0,HIGH
USER_048086,3,OCCASIONAL
USER_048087,3,OCCASIONAL
USER_048088,2,AT_RISK
USER_048089,0,HIGH
USER_048090,0,HIGH
USER_048091,2,AT_RISK
USER_048092,0,HIGH
USER_048093,3,OCCASIONAL
USER_048094,0,HIGH
USER_048095,0,HIGH
USER_048096,1,MODERATE
USER_048097,2,AT_RISK
USER_048098,2,AT_RISK
USER_048099,0,HIGH
USER_048100,3,OCCASIONAL
USER_048101,3,OCCASIONAL
USER_048102,0,HIGH
USER_048103,2,AT_RISK
USER_048104,3,OCCASIONAL
USER_048105,1,MODERATE
USER_048106,1,MODERATE
USER_048107,0,HIGH
USER_048108,3,OCCASIONAL
USER_048109,3,OCCASIONAL
USER_048110,1,MODERATE
USER_048111,3,OCCASIONAL
USER_048112,3,OCCASIONAL
USER_048113,1,MODERATE
USER_048114,1,MODERATE
USER_048115,3,OCCASIONAL
USER_048116,0,HIGH
USER_048117,0,HIGH
USER_048118,1,MODERATE
USER_048119,3,OCCASIONAL
USER_048120,1,MODERATE
USER_048121,0,HIGH
USER_048122,0,HIGH
USER_048123,0,HIGH
USER_048124,2,AT_RISK
USER_048125,3,OCCASIONAL
USER_048126,0,HIGH
USER_048127,0,HIGH
USER_048128,0,HIGH
USER_048129,2,AT_RISK
USER_048130,0,HIGH
USER_048131,2,AT_RISK
USER_048132,0,HIGH
USER_048133,1,MODERATE
USER_048134,0,HIGH
USER_048135,1,MODERATE
USER_048136,1,MODERATE
USER_048137,3,OCCASIONAL
USER_048138,1,MODERATE
USER_048139,0,HIGH
USER_048140,0,HIGH
USER_048141,2,AT_RISK
USER_048142,0,HIGH
USER_048143,0,HIGH
USER_048144,3,OCCASIONAL
USER_048145,0,HIGH
USER_048146,1,MODERATE
USER_048147,0,HIGH
USER_048148,0,HIGH
USER_048149,0,HIGH
USER_048150,1,MODERATE
USER_048151,2,AT_RISK
USER_048152,3,OCCASIONAL
USER_048153,3,OCCASIONAL
USER_048154,2,AT_RISK
USER_048155,2,AT_RISK
USER_048156,0,HIGH
USER_048157,0,HIGH
USER_048158,1,MODERATE
USER_048159,2,AT_RISK
USER_048160,0,HIGH
USER_048161,0,HIGH
USER_048162,2,AT_RISK
USER_048163,0,HIGH
USER_048164,2,AT_RISK
USER_048165,0,HIGH
USER_048166,0,HIGH
USER_048167,1,MODERATE
USER_048168,0,HIGH
USER_048169,2,AT_RISK
USER_048170,0,HIGH
USER_048171,0,HIGH
USER_048172,1,MODERATE
USER_048173,0,HIGH
USER_048174,3,OCCASIONAL
USER_048175,1,MODERATE
USER_048176,0,HIGH
USER_048177,3,OCCASIONAL
USER_048178,1,MODERATE
USER_048179,2,AT_RISK
USER_048180,0,HIGH
USER_048181,1,MODERATE
USER_048182,0,HIGH
USER_048183,3,OCCASIONAL
USER_048184,2,AT_RISK
USER_048185,3,OCCASIONAL
USER_048186,2,AT_RISK
USER_048187,2,AT_RISK
USER_048188,0,HIGH
USER_048189,1,MODERATE
USER_048190,2,AT_RISK
USER_048191,0,HIGH
USER_048192,0,HIGH
USER_048193,2,AT_RISK
USER_048194,1,MODERATE
USER_048195,2,AT_RISK
USER_048196,3,OCCASIONAL
USER_048197,1,MODERATE
USER_048198,0,HIGH
USER_048199,2,AT_RISK
USER_048200,0,HIGH
USER_048201,1,MODERATE
USER_048202,1,MODERATE
USER_048203,1,MODERATE
USER_048204,0,HIGH
USER_048205,2,AT_RISK
USER_048206,2,AT_RISK
USER_048207,1,MODERATE
USER_048208,1,MODERATE
USER_048209,0,HIGH
USER_048210,1,MODERATE
USER_048211,0,HIGH
USER_048212,0,HIGH
USER_048213,2,AT_RISK
USER_048214,0,HIGH
USER_048215,1,MODERATE
USER_048216,0,HIGH
USER_048217,0,HIGH
USER_048218,0,HIGH
USER_048219,2,AT_RISK
USER_048220,0,HIGH
USER_048221,1,MODERATE
USER_048222,0,HIGH
USER_048223,0,HIGH
USER_048224,1,MODERATE
